timestap,can_msg.data,can_msg.dlc,can_msg.id,error_mask,error_messages,header.frame_id,header.stamp.nanosec,header.stamp.sec,reset_required
1740862655126932237,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,126291187,1740862655,False
1740862656128733585,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,127799210,1740862656,False
1740862657130043272,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,129351307,1740862657,False
1740862658135295529,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,134612557,1740862658,False
1740862659138141904,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,137196554,1740862659,False
1740862660139556165,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,138736228,1740862660,False
1740862661143243424,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,142745739,1740862661,False
1740862662146924483,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,145795828,1740862662,False
1740862663148757826,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,147888831,1740862663,False
1740862664151637078,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,150586795,1740862664,False
1740862665152461117,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,151933288,1740862665,False
1740862666164629310,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,164060326,1740862666,False
1740862667166875153,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,166080464,1740862667,False
1740862668168785311,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,168314668,1740862668,False
1740862669171247757,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,170248804,1740862669,False
1740862670172506835,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,171748084,1740862670,False
1740862671178415359,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,177432791,1740862671,False
1740862672178319488,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,177641508,1740862672,False
1740862673188465450,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,187638857,1740862673,False
1740862674190216392,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,189300451,1740862674,False
1740862675190705788,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,189814424,1740862675,False
1740862676193475574,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,192482861,1740862676,False
1740862677195047944,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,194201221,1740862677,False
1740862678195971113,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,195252428,1740862678,False
1740862679208390502,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,207776525,1740862679,False
1740862680208388692,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,207502512,1740862680,False
1740862681211050552,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,209608318,1740862681,False
1740862682211817017,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,211371687,1740862682,False
1740862683217965116,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,217164892,1740862683,False
1740862684215785433,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,215200289,1740862684,False
1740862685224402035,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,223558353,1740862685,False
1740862686225764050,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,224917072,1740862686,False
1740862687229885610,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,229338900,1740862687,False
1740862688230280118,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,229644380,1740862688,False
1740862689237354008,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,236739007,1740862689,False
1740862690243829420,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,243225108,1740862690,False
1740862691237970361,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,237476997,1740862691,False
1740862692247966607,[  0   0 128  16   0   0   0   0],8,263,140806207832064,"['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)', 'Max Fuel Flow achieved: Fuel pump max power limit reached. Informative error. Usually caused by lockage of fuel filter, or another problem in the fuel installation. (Reset condition: Once fuel pump power within limits)']",Errors,246970470,1740862692,False
1740862693249701633,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,248955619,1740862693,False
1740862694256757684,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,256203486,1740862694,False
1740862695258761445,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,257513779,1740862695,False
1740862696259395338,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,258630379,1740862696,False
1740862697261061634,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,260304131,1740862697,False
1740862698267608136,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,267146357,1740862698,False
1740862699269968208,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,269036779,1740862699,False
1740862700274517722,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,273925794,1740862700,False
1740862701277085663,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,276202332,1740862701,False
1740862702279253534,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,278323449,1740862702,False
1740862703280066866,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,279457337,1740862703,False
1740862704290939554,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,290400684,1740862704,False
1740862705291196212,[ 0  0  0 16  0  0  0  0],8,263,68719476736,['EGT start limited: EGT above limit A1204 (800°C) during startup. Engine acceleration (ramp phase) reduced to decrease EGT. (Reset condition: Once within limits)'],Errors,289972835,1740862705,False
